Year,StateAbbr,StateDesc,LocationName,DataSource,Category,Measure,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,TotalPopulation,LocationID,CategoryID,MeasureId,DataValueTypeID,Short_Question_Text,Geolocation,Counties
2021,NJ,New Jersey,Burlington,BRFSS,Disability,Any disability among adults aged >=18 years,%,Age-adjusted prevalence,22,,,18.8,25.5,464269,34005,DISABLT,DISABILITY,AgeAdjPrv,Any Disability,POINT (-74.6630063 39.8757858),2447
2021,NJ,New Jersey,Warren,BRFSS,Health Status,Mental health not good for >=14 days among adults aged >=18 years,%,Crude prevalence,14.2,,,12.2,16.4,110731,34041,HLTHSTAT,MHLTH,CrdPrv,Mental Health,POINT (-75.0094978 40.8534914),2533
2021,NJ,New Jersey,Monmouth,BRFSS,Health Outcomes,High blood pressure among adults aged >=18 years,%,Age-adjusted prevalence,26.3,,,23.4,29.3,645354,34025,HLTHOUT,BPHIGH,AgeAdjPrv,High Blood Pressure,POINT (-74.1524456 40.2870481),2491
2020,NJ,New Jersey,Somerset,BRFSS,Prevention,Cervical cancer screening among adult women aged 21-65 years,%,Crude prevalence,83.6,,,81.7,85.3,345647,34035,PREVENT,CERVICAL,CrdPrv,Cervical Cancer Screening,POINT (-74.6199378 40.5655273),490
2020,NJ,New Jersey,Union,BRFSS,Prevention,"Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening",%,Age-adjusted prevalence,36.7,,,31.6,41.5,572114,34039,PREVENT,COREM,AgeAdjPrv,Core preventive services for older men,POINT (-74.3086957 40.6598707),2532
2021,NJ,New Jersey,Ocean,BRFSS,Prevention,Visits to doctor for routine checkup within the past year among adults aged >=18 years,%,Age-adjusted prevalence,70.4,,,65.9,74.5,648998,34029,PREVENT,CHECKUP,AgeAdjPrv,Annual Checkup,POINT (-74.2588636 39.865669),489
2021,NJ,New Jersey,Hunterdon,BRFSS,Prevention,Visits to doctor for routine checkup within the past year among adults aged >=18 years,%,Age-adjusted prevalence,73.9,,,68.9,78.5,129924,34019,PREVENT,CHECKUP,AgeAdjPrv,Annual Checkup,POINT (-74.9119695 40.5652832),2488
2021,NJ,New Jersey,Gloucester,BRFSS,Prevention,Visits to doctor for routine checkup within the past year among adults aged >=18 years,%,Age-adjusted prevalence,73.6,,,69.1,77.8,304477,34015,PREVENT,CHECKUP,AgeAdjPrv,Annual Checkup,POINT (-75.1456793 39.7228745),2487
2020,NJ,New Jersey,Warren,BRFSS,Prevention,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",%,Crude prevalence,71.8,,,68.6,74.5,110731,34041,PREVENT,COLON_SCREEN,CrdPrv,Colorectal Cancer Screening,POINT (-75.0094978 40.8534914),2533
2021,NJ,New Jersey,Somerset,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,24.9,,,20.3,29.9,345647,34035,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-74.6199378 40.5655273),490
2021,NJ,New Jersey,Cumberland,BRFSS,Health Outcomes,Chronic kidney disease among adults aged >=18 years,%,Age-adjusted prevalence,3.2,,,2.9,3.5,153627,34011,HLTHOUT,KIDNEY,AgeAdjPrv,Chronic Kidney Disease,POINT (-75.1216277 39.3284336),2485
2021,NJ,New Jersey,Warren,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults aged >=18 years,%,Age-adjusted prevalence,22.7,,,18.7,27.3,110731,34041,RISKBEH,LPA,AgeAdjPrv,Physical Inactivity,POINT (-75.0094978 40.8534914),2533
2021,NJ,New Jersey,Warren,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,3,,,2.7,3.5,110731,34041,HLTHOUT,STROKE,CrdPrv,Stroke,POINT (-75.0094978 40.8534914),2533
2021,NJ,New Jersey,Sussex,BRFSS,Health Outcomes,Coronary heart disease among adults aged >=18 years,%,Crude prevalence,5.8,,,5.0,6.7,145543,34037,HLTHOUT,CHD,CrdPrv,Coronary Heart Disease,POINT (-74.6919141 41.1374609),2586
2021,NJ,New Jersey,Salem,BRFSS,Health Outcomes,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,%,Age-adjusted prevalence,31.7,,,27.1,36.5,65046,34033,HLTHOUT,HIGHCHOL,AgeAdjPrv,High Cholesterol,POINT (-75.3573559 39.5738282),2494
2021,NJ,New Jersey,Monmouth,BRFSS,Prevention,Current lack of health insurance among adults aged 18-64 years,%,Crude prevalence,8.2,,,6.4,10.3,645354,34025,PREVENT,ACCESS2,CrdPrv,Health Insurance,POINT (-74.1524456 40.2870481),2491
2021,NJ,New Jersey,Passaic,BRFSS,Prevention,Cholesterol screening among adults aged >=18 years,%,Age-adjusted prevalence,86.9,,,84.5,89.1,518117,34031,PREVENT,CHOLSCREEN,AgeAdjPrv,Cholesterol Screening,POINT (-74.2994078 41.0366554),2493
2021,NJ,New Jersey,Warren,BRFSS,Prevention,Current lack of health insurance among adults aged 18-64 years,%,Crude prevalence,9.3,,,7.1,11.6,110731,34041,PREVENT,ACCESS2,CrdPrv,Health Insurance,POINT (-75.0094978 40.8534914),2533
2021,NJ,New Jersey,Bergen,BRFSS,Health Outcomes,Arthritis among adults aged >=18 years,%,Age-adjusted prevalence,17.7,,,15.5,20.0,953819,34003,HLTHOUT,ARTHRITIS,AgeAdjPrv,Arthritis,POINT (-74.0747272 40.9596985),487
2021,NJ,New Jersey,Sussex,BRFSS,Health Status,Physical health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,9.2,,,7.9,10.8,145543,34037,HLTHSTAT,PHLTH,AgeAdjPrv,Physical Health,POINT (-74.6919141 41.1374609),2586
2021,NJ,New Jersey,Burlington,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,32.2,,,27.4,37.5,464269,34005,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-74.6630063 39.8757858),2447
2021,NJ,New Jersey,Morris,BRFSS,Disability,Mobility disability among adults aged >=18 years,%,Crude prevalence,9.5,,,7.8,11.4,510981,34027,DISABLT,MOBILITY,CrdPrv,Mobility Disability,POINT (-74.5472917 40.8588961),2492
2021,NJ,New Jersey,Ocean,BRFSS,Health Status,Physical health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,10.9,,,9.2,12.7,648998,34029,HLTHSTAT,PHLTH,AgeAdjPrv,Physical Health,POINT (-74.2588636 39.865669),489
2021,NJ,New Jersey,Cumberland,BRFSS,Health Outcomes,Coronary heart disease among adults aged >=18 years,%,Crude prevalence,7,,,6.2,8.0,153627,34011,HLTHOUT,CHD,CrdPrv,Coronary Heart Disease,POINT (-75.1216277 39.3284336),2485
2021,NJ,New Jersey,Atlantic,BRFSS,Disability,Hearing disability among adults aged >=18 years,%,Age-adjusted prevalence,5.5,,,4.8,6.2,274966,34001,DISABLT,HEARING,AgeAdjPrv,Hearing Disability,POINT (-74.6337591 39.4693555),2446
2021,NJ,New Jersey,Union,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,6.4,,,5.8,7.0,572114,34039,HLTHOUT,CANCER,CrdPrv,Cancer (except skin),POINT (-74.3086957 40.6598707),2532
2021,NJ,New Jersey,Monmouth,BRFSS,Disability,Self-care disability among adults aged >=18 years,%,Crude prevalence,2.8,,,2.3,3.3,645354,34025,DISABLT,SELFCARE,CrdPrv,Self-care Disability,POINT (-74.1524456 40.2870481),2491
2021,NJ,New Jersey,Sussex,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Age-adjusted prevalence,2.3,,,2.0,2.6,145543,34037,HLTHOUT,STROKE,AgeAdjPrv,Stroke,POINT (-74.6919141 41.1374609),2586
2021,NJ,New Jersey,Monmouth,BRFSS,Health Status,Physical health not good for >=14 days among adults aged >=18 years,%,Crude prevalence,9.6,,,8.2,11.3,645354,34025,HLTHSTAT,PHLTH,CrdPrv,Physical Health,POINT (-74.1524456 40.2870481),2491
2021,NJ,New Jersey,Hunterdon,BRFSS,Prevention,Cholesterol screening among adults aged >=18 years,%,Crude prevalence,90.8,,,88.7,92.6,129924,34019,PREVENT,CHOLSCREEN,CrdPrv,Cholesterol Screening,POINT (-74.9119695 40.5652832),2488
2021,NJ,New Jersey,Middlesex,BRFSS,Health Risk Behaviors,Binge drinking among adults aged >=18 years,%,Crude prevalence,13,,,11.1,15.3,860807,34023,RISKBEH,BINGE,CrdPrv,Binge Drinking,POINT (-74.4074303 40.4396214),2490
2021,NJ,New Jersey,Morris,BRFSS,Disability,Independent living disability among adults aged >=18 years,%,Crude prevalence,4.9,,,4.0,5.9,510981,34027,DISABLT,INDEPLIVE,CrdPrv,Independent Living Disability,POINT (-74.5472917 40.8588961),2492
2021,NJ,New Jersey,Cape May,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults aged >=18 years,%,Age-adjusted prevalence,22.2,,,18.0,26.7,95661,34009,RISKBEH,LPA,AgeAdjPrv,Physical Inactivity,POINT (-74.8463541 39.0858411),2449
2021,NJ,New Jersey,Passaic,BRFSS,Health Risk Behaviors,Current smoking among adults aged >=18 years,%,Crude prevalence,12.9,,,10.6,15.5,518117,34031,RISKBEH,CSMOKING,CrdPrv,Current Smoking,POINT (-74.2994078 41.0366554),2493
2021,NJ,New Jersey,Hudson,BRFSS,Disability,Mobility disability among adults aged >=18 years,%,Crude prevalence,11.4,,,9.8,13.3,702463,34017,DISABLT,MOBILITY,CrdPrv,Mobility Disability,POINT (-74.0786014 40.7313751),488
2021,NJ,New Jersey,Gloucester,BRFSS,Health Outcomes,Depression among adults aged >=18 years,%,Crude prevalence,20.8,,,17.3,24.4,304477,34015,HLTHOUT,DEPRESSION,CrdPrv,Depression,POINT (-75.1456793 39.7228745),2487
2021,NJ,New Jersey,Salem,BRFSS,Health Status,Physical health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,11.7,,,10.0,13.5,65046,34033,HLTHSTAT,PHLTH,AgeAdjPrv,Physical Health,POINT (-75.3573559 39.5738282),2494
2021,NJ,New Jersey,Salem,BRFSS,Disability,Mobility disability among adults aged >=18 years,%,Crude prevalence,15.3,,,13.0,18.0,65046,34033,DISABLT,MOBILITY,CrdPrv,Mobility Disability,POINT (-75.3573559 39.5738282),2494
2021,NJ,New Jersey,Bergen,BRFSS,Health Outcomes,Coronary heart disease among adults aged >=18 years,%,Crude prevalence,5.2,,,4.5,5.9,953819,34003,HLTHOUT,CHD,CrdPrv,Coronary Heart Disease,POINT (-74.0747272 40.9596985),487
2021,NJ,New Jersey,Union,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,11.3,,,9.9,12.9,572114,34039,HLTHOUT,DIABETES,CrdPrv,Diabetes,POINT (-74.3086957 40.6598707),2532
2021,NJ,New Jersey,Union,BRFSS,Prevention,Cholesterol screening among adults aged >=18 years,%,Age-adjusted prevalence,87.9,,,85.8,89.9,572114,34039,PREVENT,CHOLSCREEN,AgeAdjPrv,Cholesterol Screening,POINT (-74.3086957 40.6598707),2532
2021,NJ,New Jersey,Middlesex,BRFSS,Prevention,Cholesterol screening among adults aged >=18 years,%,Age-adjusted prevalence,88.6,,,86.6,90.6,860807,34023,PREVENT,CHOLSCREEN,AgeAdjPrv,Cholesterol Screening,POINT (-74.4074303 40.4396214),2490
2020,NJ,New Jersey,Burlington,BRFSS,Prevention,"Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening",%,Age-adjusted prevalence,38.4,,,32.4,44.1,464269,34005,PREVENT,COREM,AgeAdjPrv,Core preventive services for older men,POINT (-74.6630063 39.8757858),2447
2021,NJ,New Jersey,Hunterdon,BRFSS,Prevention,Taking medicine for high blood pressure control among adults aged >=18 years with high blood pressure,%,Age-adjusted prevalence,55.8,,,50.6,60.7,129924,34019,PREVENT,BPMED,AgeAdjPrv,Taking BP Medication,POINT (-74.9119695 40.5652832),2488
2021,NJ,New Jersey,Hunterdon,BRFSS,Health Status,Physical health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,8.2,,,6.7,9.8,129924,34019,HLTHSTAT,PHLTH,AgeAdjPrv,Physical Health,POINT (-74.9119695 40.5652832),2488
2021,NJ,New Jersey,Union,BRFSS,Health Outcomes,Chronic obstructive pulmonary disease among adults aged >=18 years,%,Age-adjusted prevalence,4.7,,,3.9,5.6,572114,34039,HLTHOUT,COPD,AgeAdjPrv,COPD,POINT (-74.3086957 40.6598707),2532
2021,NJ,New Jersey,Morris,BRFSS,Health Risk Behaviors,Binge drinking among adults aged >=18 years,%,Age-adjusted prevalence,18.8,,,16.0,21.8,510981,34027,RISKBEH,BINGE,AgeAdjPrv,Binge Drinking,POINT (-74.5472917 40.8588961),2492
2021,NJ,New Jersey,Passaic,BRFSS,Health Status,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,18.3,,,15.8,21.0,518117,34031,HLTHSTAT,GHLTH,CrdPrv,General Health,POINT (-74.2994078 41.0366554),2493
2021,NJ,New Jersey,Gloucester,BRFSS,Disability,Any disability among adults aged >=18 years,%,Age-adjusted prevalence,23.7,,,20.3,27.5,304477,34015,DISABLT,DISABILITY,AgeAdjPrv,Any Disability,POINT (-75.1456793 39.7228745),2487
2021,NJ,New Jersey,Middlesex,BRFSS,Health Status,Physical health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,8.8,,,7.6,10.2,860807,34023,HLTHSTAT,PHLTH,AgeAdjPrv,Physical Health,POINT (-74.4074303 40.4396214),2490
2021,NJ,New Jersey,Bergen,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults aged >=18 years,%,Crude prevalence,23.6,,,20.2,27.0,953819,34003,RISKBEH,LPA,CrdPrv,Physical Inactivity,POINT (-74.0747272 40.9596985),487
2021,NJ,New Jersey,Morris,BRFSS,Health Outcomes,Coronary heart disease among adults aged >=18 years,%,Crude prevalence,5.2,,,4.4,6.0,510981,34027,HLTHOUT,CHD,CrdPrv,Coronary Heart Disease,POINT (-74.5472917 40.8588961),2492
2021,NJ,New Jersey,Middlesex,BRFSS,Health Status,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,13.9,,,11.8,16.0,860807,34023,HLTHSTAT,GHLTH,CrdPrv,General Health,POINT (-74.4074303 40.4396214),2490
2021,NJ,New Jersey,Morris,BRFSS,Health Outcomes,Chronic obstructive pulmonary disease among adults aged >=18 years,%,Crude prevalence,4.8,,,3.8,6.0,510981,34027,HLTHOUT,COPD,CrdPrv,COPD,POINT (-74.5472917 40.8588961),2492
2021,NJ,New Jersey,Camden,BRFSS,Disability,Vision disability among adults aged >=18 years,%,Age-adjusted prevalence,4.8,,,4.1,5.6,523771,34007,DISABLT,VISION,AgeAdjPrv,Vision Disability,POINT (-74.9612493 39.8024071),2448
2021,NJ,New Jersey,Passaic,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,6.3,,,5.7,6.9,518117,34031,HLTHOUT,CANCER,CrdPrv,Cancer (except skin),POINT (-74.2994078 41.0366554),2493
2021,NJ,New Jersey,Sussex,BRFSS,Health Status,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,13.1,,,10.8,15.6,145543,34037,HLTHSTAT,GHLTH,CrdPrv,General Health,POINT (-74.6919141 41.1374609),2586
2021,NJ,New Jersey,Sussex,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults aged >=18 years,%,Crude prevalence,21.6,,,17.4,26.3,145543,34037,RISKBEH,LPA,CrdPrv,Physical Inactivity,POINT (-74.6919141 41.1374609),2586
2021,NJ,New Jersey,Cape May,BRFSS,Health Outcomes,Chronic obstructive pulmonary disease among adults aged >=18 years,%,Crude prevalence,7.7,,,6.2,9.4,95661,34009,HLTHOUT,COPD,CrdPrv,COPD,POINT (-74.8463541 39.0858411),2449
2021,NJ,New Jersey,Cape May,BRFSS,Disability,Mobility disability among adults aged >=18 years,%,Crude prevalence,14.6,,,12.2,17.4,95661,34009,DISABLT,MOBILITY,CrdPrv,Mobility Disability,POINT (-74.8463541 39.0858411),2449
2021,NJ,New Jersey,Salem,BRFSS,Prevention,Current lack of health insurance among adults aged 18-64 years,%,Crude prevalence,11.7,,,9.3,14.0,65046,34033,PREVENT,ACCESS2,CrdPrv,Health Insurance,POINT (-75.3573559 39.5738282),2494
2021,NJ,New Jersey,Somerset,BRFSS,Prevention,Cholesterol screening among adults aged >=18 years,%,Age-adjusted prevalence,88.7,,,86.5,90.8,345647,34035,PREVENT,CHOLSCREEN,AgeAdjPrv,Cholesterol Screening,POINT (-74.6199378 40.5655273),490
2021,NJ,New Jersey,Cumberland,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,5.9,,,5.3,6.5,153627,34011,HLTHOUT,CANCER,AgeAdjPrv,Cancer (except skin),POINT (-75.1216277 39.3284336),2485
2021,NJ,New Jersey,Burlington,BRFSS,Health Status,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,13.3,,,11.1,15.7,464269,34005,HLTHSTAT,GHLTH,CrdPrv,General Health,POINT (-74.6630063 39.8757858),2447
2021,NJ,New Jersey,Essex,BRFSS,Health Status,Fair or poor self-rated health status among adults aged >=18 years,%,Age-adjusted prevalence,17.4,,,15.0,19.9,854917,34013,HLTHSTAT,GHLTH,AgeAdjPrv,General Health,POINT (-74.2462919 40.7874003),2486
2021,NJ,New Jersey,Essex,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,6,,,5.5,6.6,854917,34013,HLTHOUT,CANCER,CrdPrv,Cancer (except skin),POINT (-74.2462919 40.7874003),2486
2020,NJ,New Jersey,Salem,BRFSS,Prevention,"Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening",%,Crude prevalence,47.3,,,38.8,55.3,65046,34033,PREVENT,COREM,CrdPrv,Core preventive services for older men,POINT (-75.3573559 39.5738282),2494
2021,NJ,New Jersey,Ocean,BRFSS,Health Outcomes,Coronary heart disease among adults aged >=18 years,%,Crude prevalence,7.4,,,6.3,8.7,648998,34029,HLTHOUT,CHD,CrdPrv,Coronary Heart Disease,POINT (-74.2588636 39.865669),489
2020,NJ,New Jersey,Essex,BRFSS,Prevention,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",%,Age-adjusted prevalence,70.4,,,68.2,72.3,854917,34013,PREVENT,COLON_SCREEN,AgeAdjPrv,Colorectal Cancer Screening,POINT (-74.2462919 40.7874003),2486
2020,NJ,New Jersey,Salem,BRFSS,Prevention,Mammography use among women aged 50-74 years,%,Crude prevalence,71.1,,,66.8,75.3,65046,34033,PREVENT,MAMMOUSE,CrdPrv,Mammography,POINT (-75.3573559 39.5738282),2494
2021,NJ,New Jersey,Warren,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.3,,,5.6,7.0,110731,34041,HLTHOUT,CANCER,AgeAdjPrv,Cancer (except skin),POINT (-75.0094978 40.8534914),2533
2021,NJ,New Jersey,Monmouth,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.2,,,5.6,6.8,645354,34025,HLTHOUT,CANCER,AgeAdjPrv,Cancer (except skin),POINT (-74.1524456 40.2870481),2491
2021,NJ,New Jersey,Sussex,BRFSS,Health Outcomes,Depression among adults aged >=18 years,%,Age-adjusted prevalence,21.4,,,17.9,25.4,145543,34037,HLTHOUT,DEPRESSION,AgeAdjPrv,Depression,POINT (-74.6919141 41.1374609),2586
2021,NJ,New Jersey,Atlantic,BRFSS,Health Outcomes,Chronic obstructive pulmonary disease among adults aged >=18 years,%,Crude prevalence,7.1,,,5.8,8.6,274966,34001,HLTHOUT,COPD,CrdPrv,COPD,POINT (-74.6337591 39.4693555),2446
2021,NJ,New Jersey,Ocean,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,31.5,,,26.6,36.6,648998,34029,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-74.2588636 39.865669),489
2021,NJ,New Jersey,Passaic,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults aged >=18 years,%,Age-adjusted prevalence,31.3,,,27.4,35.3,518117,34031,RISKBEH,LPA,AgeAdjPrv,Physical Inactivity,POINT (-74.2994078 41.0366554),2493
2021,NJ,New Jersey,Warren,BRFSS,Prevention,Cholesterol screening among adults aged >=18 years,%,Age-adjusted prevalence,87.3,,,84.7,89.7,110731,34041,PREVENT,CHOLSCREEN,AgeAdjPrv,Cholesterol Screening,POINT (-75.0094978 40.8534914),2533
2021,NJ,New Jersey,Burlington,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,7.3,,,6.7,8.1,464269,34005,HLTHOUT,CANCER,CrdPrv,Cancer (except skin),POINT (-74.6630063 39.8757858),2447
2021,NJ,New Jersey,Somerset,BRFSS,Health Outcomes,Chronic obstructive pulmonary disease among adults aged >=18 years,%,Crude prevalence,4.5,,,3.6,5.5,345647,34035,HLTHOUT,COPD,CrdPrv,COPD,POINT (-74.6199378 40.5655273),490
2021,NJ,New Jersey,Hudson,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,5.1,,,4.7,5.7,702463,34017,HLTHOUT,CANCER,AgeAdjPrv,Cancer (except skin),POINT (-74.0786014 40.7313751),488
2021,NJ,New Jersey,Monmouth,BRFSS,Health Risk Behaviors,Current smoking among adults aged >=18 years,%,Crude prevalence,11.5,,,8.9,14.5,645354,34025,RISKBEH,CSMOKING,CrdPrv,Current Smoking,POINT (-74.1524456 40.2870481),2491
2021,NJ,New Jersey,Monmouth,BRFSS,Health Outcomes,Chronic obstructive pulmonary disease among adults aged >=18 years,%,Crude prevalence,5.4,,,4.3,6.7,645354,34025,HLTHOUT,COPD,CrdPrv,COPD,POINT (-74.1524456 40.2870481),2491
2021,NJ,New Jersey,Burlington,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,3,,,2.6,3.3,464269,34005,HLTHOUT,STROKE,CrdPrv,Stroke,POINT (-74.6630063 39.8757858),2447
2021,NJ,New Jersey,Middlesex,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults aged >=18 years,%,Age-adjusted prevalence,22.3,,,19.0,26.1,860807,34023,RISKBEH,LPA,AgeAdjPrv,Physical Inactivity,POINT (-74.4074303 40.4396214),2490
2020,NJ,New Jersey,Cape May,BRFSS,Prevention,"Older adult women aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 years",%,Age-adjusted prevalence,41.8,,,34.3,49.1,95661,34009,PREVENT,COREW,AgeAdjPrv,Core preventive services for older women,POINT (-74.8463541 39.0858411),2449
2021,NJ,New Jersey,Hudson,BRFSS,Health Outcomes,Chronic obstructive pulmonary disease among adults aged >=18 years,%,Crude prevalence,4.4,,,3.7,5.2,702463,34017,HLTHOUT,COPD,CrdPrv,COPD,POINT (-74.0786014 40.7313751),488
